"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
10,3 Aug 2023 08:26:48.188,3 Aug 2023 08:29:11.703,143.515
11,3 Aug 2023 10:08:52.765,3 Aug 2023 10:15:48.004,415.239
12,3 Aug 2023 11:54:52.159,3 Aug 2023 12:01:30.220,398.061
13,3 Aug 2023 13:40:41.460,3 Aug 2023 13:47:24.580,403.119
14,3 Aug 2023 15:26:38.309,3 Aug 2023 15:30:50.182,251.873
15,4 Aug 2023 07:58:11.772,4 Aug 2023 07:59:15.043,63.271
16,4 Aug 2023 09:39:34.894,4 Aug 2023 09:46:28.353,413.460
17,4 Aug 2023 11:25:28.669,4 Aug 2023 11:32:08.233,399.563
18,4 Aug 2023 13:11:22.324,4 Aug 2023 13:18:05.299,402.976
19,4 Aug 2023 14:57:09.929,4 Aug 2023 15:01:42.424,272.495
20,5 Aug 2023 09:10:18.026,5 Aug 2023 09:17:08.483,410.457
21,5 Aug 2023 10:56:05.082,5 Aug 2023 11:02:46.508,401.426
22,5 Aug 2023 12:42:03.017,5 Aug 2023 12:48:45.174,402.156
23,5 Aug 2023 14:27:44.155,5 Aug 2023 14:32:35.496,291.340
24,6 Aug 2023 08:41:01.478,6 Aug 2023 08:47:48.268,406.790
25,6 Aug 2023 10:26:41.525,6 Aug 2023 10:33:25.117,403.592
26,6 Aug 2023 12:12:43.460,6 Aug 2023 12:19:24.886,401.425
27,6 Aug 2023 13:58:20.110,6 Aug 2023 14:03:27.814,307.704
28,7 Aug 2023 08:11:46.916,7 Aug 2023 08:18:27.566,400.650
29,7 Aug 2023 09:57:18.024,7 Aug 2023 10:04:04.072,406.048
30,7 Aug 2023 11:43:23.577,7 Aug 2023 11:50:04.167,400.590
31,7 Aug 2023 13:28:57.313,7 Aug 2023 13:34:28.128,330.815
32,8 Aug 2023 07:42:34.042,8 Aug 2023 07:49:06.217,392.175
33,8 Aug 2023 09:27:54.623,8 Aug 2023 09:34:43.353,408.729

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 15:17:07.993,1 Aug 2023 15:20:57.942,229.949
2,1 Aug 2023 17:00:08.656,1 Aug 2023 17:07:05.536,416.880
3,1 Aug 2023 18:46:14.481,1 Aug 2023 18:52:52.869,398.388
4,1 Aug 2023 20:31:57.124,1 Aug 2023 20:38:37.300,400.176
5,1 Aug 2023 22:18:26.915,1 Aug 2023 22:21:32.406,185.492
6,2 Aug 2023 14:48:24.057,2 Aug 2023 14:51:21.967,177.910
7,2 Aug 2023 16:30:49.248,2 Aug 2023 16:37:45.016,415.768
8,2 Aug 2023 18:16:50.637,2 Aug 2023 18:23:29.754,399.116
9,2 Aug 2023 20:02:37.050,2 Aug 2023 20:09:19.723,402.673
10,2 Aug 2023 21:48:46.977,2 Aug 2023 21:52:32.783,225.806
11,3 Aug 2023 14:19:34.105,3 Aug 2023 14:21:39.434,125.329
12,3 Aug 2023 16:01:29.463,3 Aug 2023 16:08:24.463,415.000
13,3 Aug 2023 17:47:26.521,3 Aug 2023 17:54:06.772,400.251
14,3 Aug 2023 19:33:16.977,3 Aug 2023 19:40:00.721,403.744
15,3 Aug 2023 21:19:14.097,3 Aug 2023 21:23:27.583,253.486
16,4 Aug 2023 15:32:11.194,4 Aug 2023 15:39:03.772,412.577
17,4 Aug 2023 17:18:02.225,4 Aug 2023 17:24:43.992,401.767
18,4 Aug 2023 19:03:56.815,4 Aug 2023 19:10:40.489,403.675
19,4 Aug 2023 20:49:45.048,4 Aug 2023 20:54:18.514,273.466
20,5 Aug 2023 15:02:53.294,5 Aug 2023 15:09:42.821,409.528
21,5 Aug 2023 16:48:37.872,5 Aug 2023 16:55:21.468,403.596
22,5 Aug 2023 18:34:36.479,5 Aug 2023 18:41:19.482,403.004
23,5 Aug 2023 20:20:18.503,5 Aug 2023 20:25:10.827,292.324
24,6 Aug 2023 14:33:36.420,6 Aug 2023 14:40:21.492,405.072
25,6 Aug 2023 16:19:13.582,6 Aug 2023 16:25:59.235,405.653
26,6 Aug 2023 18:05:15.889,6 Aug 2023 18:11:58.307,402.418
27,6 Aug 2023 19:50:53.636,6 Aug 2023 19:56:03.070,309.434
28,7 Aug 2023 14:04:21.361,7 Aug 2023 14:10:59.641,398.280
29,7 Aug 2023 15:49:49.266,7 Aug 2023 15:56:37.357,408.092
30,7 Aug 2023 17:35:54.979,7 Aug 2023 17:42:36.711,401.732
31,7 Aug 2023 19:21:29.965,7 Aug 2023 19:27:02.022,332.057

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 16:07:38.582,1 Aug 2023 16:14:16.614,398.031
2,1 Aug 2023 17:53:06.173,1 Aug 2023 17:59:54.344,408.171
3,1 Aug 2023 19:39:11.986,1 Aug 2023 19:45:53.690,401.704
4,1 Aug 2023 21:24:46.908,1 Aug 2023 21:30:19.592,332.684
5,2 Aug 2023 15:38:25.604,2 Aug 2023 15:44:54.036,388.433
6,2 Aug 2023 17:23:42.118,2 Aug 2023 17:30:32.781,410.662
7,2 Aug 2023 19:09:50.681,2 Aug 2023 19:16:31.428,400.747
8,2 Aug 2023 20:55:24.326,2 Aug 2023 21:01:18.010,353.685
9,3 Aug 2023 15:09:15.647,3 Aug 2023 15:15:30.536,374.889
10,3 Aug 2023 16:54:18.523,3 Aug 2023 17:01:11.505,412.982
11,3 Aug 2023 18:40:28.950,3 Aug 2023 18:47:08.659,399.709
12,3 Aug 2023 20:26:02.547,3 Aug 2023 20:32:12.370,369.823
13,4 Aug 2023 14:40:09.644,4 Aug 2023 14:46:05.937,356.293
14,4 Aug 2023 16:24:55.524,4 Aug 2023 16:31:50.487,414.963
15,4 Aug 2023 18:11:06.770,4 Aug 2023 18:17:45.515,398.745
16,4 Aug 2023 19:56:41.375,4 Aug 2023 20:03:02.913,381.538
17,5 Aug 2023 14:11:09.483,5 Aug 2023 14:16:40.153,330.671
18,5 Aug 2023 15:55:33.269,5 Aug 2023 16:02:29.688,416.419
19,5 Aug 2023 17:41:44.129,5 Aug 2023 17:48:22.205,398.076
20,5 Aug 2023 19:27:20.658,5 Aug 2023 19:33:50.593,389.935
21,6 Aug 2023 13:42:19.182,6 Aug 2023 13:47:12.279,293.097
22,6 Aug 2023 15:26:11.910,6 Aug 2023 15:33:09.051,417.141
23,6 Aug 2023 17:12:21.046,6 Aug 2023 17:18:59.091,398.045
24,6 Aug 2023 18:58:00.266,6 Aug 2023 19:04:36.172,395.906
25,6 Aug 2023 20:45:06.567,6 Aug 2023 20:47:02.417,115.850
26,7 Aug 2023 13:13:49.147,7 Aug 2023 13:17:41.313,232.167
27,7 Aug 2023 14:56:51.605,7 Aug 2023 15:03:48.509,416.904
28,7 Aug 2023 16:42:57.557,7 Aug 2023 16:49:35.928,398.371
29,7 Aug 2023 18:28:40.085,7 Aug 2023 18:35:20.156,400.070
30,7 Aug 2023 20:15:10.708,7 Aug 2023 20:18:14.591,183.883

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,1 Aug 2023 22:00:22.455,1 Aug 2023 22:06:56.715,394.260
2,1 Aug 2023 23:45:45.519,1 Aug 2023 23:52:35.885,410.366
3,2 Aug 2023 01:31:51.677,2 Aug 2023 01:38:34.470,402.793
4,2 Aug 2023 03:17:27.697,2 Aug 2023 03:23:03.552,335.854
5,2 Aug 2023 21:31:09.617,2 Aug 2023 21:37:32.791,383.174
6,2 Aug 2023 23:16:20.820,2 Aug 2023 23:23:13.459,412.639
7,3 Aug 2023 01:02:29.285,3 Aug 2023 01:09:11.268,401.983
8,3 Aug 2023 02:48:04.262,3 Aug 2023 02:54:01.030,356.768
9,3 Aug 2023 21:02:00.068,3 Aug 2023 21:08:07.839,367.771
10,3 Aug 2023 22:46:56.622,3 Aug 2023 22:53:51.296,414.674
11,4 Aug 2023 00:33:06.479,4 Aug 2023 00:39:47.596,401.117
12,4 Aug 2023 02:18:41.588,4 Aug 2023 02:24:53.621,372.034
13,4 Aug 2023 20:32:54.996,4 Aug 2023 20:38:41.933,346.937
