"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1 Oct 2023 23:20:10.677,1 Oct 2023 23:27:48.867,458.189
1 Oct 2023 23:20:58.012,1 Oct 2023 23:28:18.847,440.835
1 Oct 2023 23:21:28.858,1 Oct 2023 23:25:32.731,243.873
1 Oct 2023 23:21:59.447,1 Oct 2023 23:26:49.908,290.461
1 Oct 2023 23:22:34.082,1 Oct 2023 23:30:24.655,470.573
1 Oct 2023 23:22:48.066,1 Oct 2023 23:30:46.583,478.517
1 Oct 2023 23:22:49.986,1 Oct 2023 23:30:47.557,477.571
1 Oct 2023 23:22:50.701,1 Oct 2023 23:30:48.005,477.304
1 Oct 2023 23:22:53.999,1 Oct 2023 23:30:51.689,477.690
1 Oct 2023 23:22:55.292,1 Oct 2023 23:30:49.180,473.888
1 Oct 2023 23:22:59.135,1 Oct 2023 23:30:53.759,474.624
1 Oct 2023 23:23:15.536,1 Oct 2023 23:31:10.525,474.989
1 Oct 2023 23:23:26.428,1 Oct 2023 23:31:23.882,477.454
1 Oct 2023 23:23:28.267,1 Oct 2023 23:31:23.809,475.542
1 Oct 2023 23:23:55.334,1 Oct 2023 23:31:45.223,469.889
1 Oct 2023 23:24:12.556,1 Oct 2023 23:29:11.132,298.576
1 Oct 2023 23:24:16.141,1 Oct 2023 23:29:51.964,335.824
1 Oct 2023 23:24:18.069,1 Oct 2023 23:29:37.063,318.994
1 Oct 2023 23:24:20.824,1 Oct 2023 23:26:02.149,101.324
1 Oct 2023 23:24:44.619,1 Oct 2023 23:32:53.607,488.989
1 Oct 2023 23:26:01.376,1 Oct 2023 23:34:11.722,490.346
1 Oct 2023 23:27:01.841,1 Oct 2023 23:28:37.982,96.141
1 Oct 2023 23:27:09.186,1 Oct 2023 23:35:00.876,471.690
1 Oct 2023 23:27:15.942,1 Oct 2023 23:33:57.892,401.950
1 Oct 2023 23:28:58.640,1 Oct 2023 23:34:28.191,329.551
1 Oct 2023 23:29:07.008,1 Oct 2023 23:29:09.025,2.017
1 Oct 2023 23:32:38.625,1 Oct 2023 23:35:51.690,193.065
1 Oct 2023 23:33:26.560,1 Oct 2023 23:41:36.970,490.410
1 Oct 2023 23:35:02.031,1 Oct 2023 23:43:17.088,495.058
1 Oct 2023 23:36:59.641,1 Oct 2023 23:42:41.706,342.064
1 Oct 2023 23:39:47.966,1 Oct 2023 23:47:59.770,491.805
1 Oct 2023 23:41:28.478,1 Oct 2023 23:49:28.761,480.283
1 Oct 2023 23:41:37.383,1 Oct 2023 23:49:47.924,490.541
1 Oct 2023 23:42:34.572,1 Oct 2023 23:50:30.428,475.855
1 Oct 2023 23:42:52.056,1 Oct 2023 23:51:01.572,489.516
1 Oct 2023 23:42:59.954,1 Oct 2023 23:51:05.944,485.990
1 Oct 2023 23:43:03.258,1 Oct 2023 23:49:52.488,409.230
1 Oct 2023 23:43:03.258,1 Oct 2023 23:49:52.488,409.230
1 Oct 2023 23:43:07.603,1 Oct 2023 23:51:11.360,483.757
1 Oct 2023 23:43:47.583,1 Oct 2023 23:51:43.247,475.664
1 Oct 2023 23:43:52.235,1 Oct 2023 23:49:59.798,367.564
1 Oct 2023 23:44:43.584,1 Oct 2023 23:52:21.931,458.346
1 Oct 2023 23:44:54.421,1 Oct 2023 23:53:04.753,490.332
1 Oct 2023 23:44:57.016,1 Oct 2023 23:52:06.628,429.612
1 Oct 2023 23:45:01.019,1 Oct 2023 23:53:05.043,484.025
1 Oct 2023 23:45:02.774,1 Oct 2023 23:53:05.131,482.356
1 Oct 2023 23:45:04.265,1 Oct 2023 23:53:05.615,481.349
1 Oct 2023 23:45:05.776,1 Oct 2023 23:53:00.250,474.474
1 Oct 2023 23:45:05.982,1 Oct 2023 23:52:34.573,448.591
1 Oct 2023 23:45:07.257,1 Oct 2023 23:53:12.115,484.858
1 Oct 2023 23:45:07.747,1 Oct 2023 23:53:12.792,485.045
1 Oct 2023 23:45:08.349,1 Oct 2023 23:53:11.912,483.562
1 Oct 2023 23:45:09.484,1 Oct 2023 23:52:56.029,466.544
1 Oct 2023 23:45:09.567,1 Oct 2023 23:53:15.055,485.488
1 Oct 2023 23:45:49.932,1 Oct 2023 23:49:34.686,224.754
1 Oct 2023 23:47:07.267,1 Oct 2023 23:53:02.057,354.790
1 Oct 2023 23:48:03.239,1 Oct 2023 23:55:16.886,433.647
1 Oct 2023 23:49:20.990,1 Oct 2023 23:52:40.854,199.864
1 Oct 2023 23:49:59.873,1 Oct 2023 23:53:49.893,230.019
1 Oct 2023 23:50:06.918,1 Oct 2023 23:56:54.418,407.499
1 Oct 2023 23:51:00.435,1 Oct 2023 23:58:38.622,458.187
1 Oct 2023 23:53:03.276,1 Oct 2023 23:58:07.648,304.372
1 Oct 2023 23:53:46.759,2 Oct 2023 00:02:00.396,493.637
1 Oct 2023 23:55:21.192,2 Oct 2023 00:02:47.351,446.159
1 Oct 2023 23:56:33.598,2 Oct 2023 00:04:45.682,492.084
1 Oct 2023 23:58:40.233,2 Oct 2023 00:02:06.130,205.898
1 Oct 2023 23:59:19.962,2 Oct 2023 00:07:18.698,478.736
2 Oct 2023 00:00:47.032,2 Oct 2023 00:05:28.879,281.847
2 Oct 2023 00:01:28.505,2 Oct 2023 00:06:29.387,300.883
2 Oct 2023 00:03:34.385,2 Oct 2023 00:10:02.888,388.504
2 Oct 2023 00:03:44.256,2 Oct 2023 00:11:57.320,493.064
2 Oct 2023 00:04:20.060,2 Oct 2023 00:11:51.774,451.714
2 Oct 2023 00:06:18.726,2 Oct 2023 00:14:26.423,487.697
2 Oct 2023 00:06:32.891,2 Oct 2023 00:14:03.692,450.801
2 Oct 2023 00:07:08.135,2 Oct 2023 00:15:20.752,492.617
2 Oct 2023 00:07:11.706,2 Oct 2023 00:13:14.493,362.787
2 Oct 2023 00:07:11.706,2 Oct 2023 00:13:14.493,362.787
2 Oct 2023 00:07:22.938,2 Oct 2023 00:12:55.918,332.979
2 Oct 2023 00:08:09.433,2 Oct 2023 00:14:47.840,398.407
2 Oct 2023 00:08:56.149,2 Oct 2023 00:13:23.919,267.770
2 Oct 2023 00:09:00.632,2 Oct 2023 00:17:00.668,480.037
2 Oct 2023 00:09:21.541,2 Oct 2023 00:17:13.327,471.786
2 Oct 2023 00:09:22.606,2 Oct 2023 00:17:15.385,472.779
2 Oct 2023 00:09:23.085,2 Oct 2023 00:17:16.126,473.041
2 Oct 2023 00:09:24.603,2 Oct 2023 00:17:17.608,473.005
2 Oct 2023 00:09:24.765,2 Oct 2023 00:17:21.000,476.235
2 Oct 2023 00:09:26.816,2 Oct 2023 00:17:19.210,472.394
2 Oct 2023 00:09:29.296,2 Oct 2023 00:17:24.636,475.339
2 Oct 2023 00:09:37.024,2 Oct 2023 00:17:34.608,477.585
2 Oct 2023 00:09:41.158,2 Oct 2023 00:17:42.135,480.976
2 Oct 2023 00:09:46.309,2 Oct 2023 00:17:40.390,474.081
2 Oct 2023 00:09:47.420,2 Oct 2023 00:17:50.741,483.321
2 Oct 2023 00:09:59.773,2 Oct 2023 00:17:52.589,472.816
2 Oct 2023 00:10:22.404,2 Oct 2023 00:18:19.150,476.746
2 Oct 2023 00:10:43.734,2 Oct 2023 00:17:11.410,387.675
2 Oct 2023 00:11:35.488,2 Oct 2023 00:17:22.221,346.734
2 Oct 2023 00:11:41.641,2 Oct 2023 00:19:02.212,440.571
2 Oct 2023 00:12:53.816,2 Oct 2023 00:19:21.828,388.012
2 Oct 2023 00:12:59.508,2 Oct 2023 00:20:50.046,470.538
2 Oct 2023 00:13:09.926,2 Oct 2023 00:20:37.060,447.133
2 Oct 2023 00:13:40.066,2 Oct 2023 00:21:28.699,468.633
2 Oct 2023 00:15:28.262,2 Oct 2023 00:22:06.490,398.228
2 Oct 2023 00:16:25.038,2 Oct 2023 00:20:37.218,252.180
2 Oct 2023 00:20:39.716,2 Oct 2023 00:27:55.163,435.448
2 Oct 2023 00:21:41.639,2 Oct 2023 00:30:01.613,499.975
2 Oct 2023 00:23:34.263,2 Oct 2023 00:28:15.578,281.315
2 Oct 2023 00:26:38.783,2 Oct 2023 00:34:03.676,444.894
2 Oct 2023 00:27:58.496,2 Oct 2023 00:36:16.141,497.645
2 Oct 2023 00:28:11.403,2 Oct 2023 00:36:21.963,490.561
2 Oct 2023 00:29:07.615,2 Oct 2023 00:36:56.403,468.789
2 Oct 2023 00:29:16.985,2 Oct 2023 00:37:24.656,487.671
2 Oct 2023 00:30:14.981,2 Oct 2023 00:38:29.059,494.078
2 Oct 2023 00:30:17.342,2 Oct 2023 00:36:47.835,390.493
2 Oct 2023 00:30:24.841,2 Oct 2023 00:38:08.498,463.657
2 Oct 2023 00:30:37.823,2 Oct 2023 00:36:41.829,364.006
2 Oct 2023 00:30:51.423,2 Oct 2023 00:36:42.490,351.066
2 Oct 2023 00:30:57.502,2 Oct 2023 00:39:06.266,488.764
2 Oct 2023 00:31:07.025,2 Oct 2023 00:39:19.918,492.894
2 Oct 2023 00:32:17.282,2 Oct 2023 00:38:58.488,401.206
2 Oct 2023 00:32:19.234,2 Oct 2023 00:38:31.070,371.836
2 Oct 2023 00:32:41.535,2 Oct 2023 00:38:45.114,363.579
2 Oct 2023 00:32:45.674,2 Oct 2023 00:38:54.223,368.550
2 Oct 2023 00:32:45.716,2 Oct 2023 00:38:55.287,369.571
2 Oct 2023 00:32:46.454,2 Oct 2023 00:38:58.517,372.064
2 Oct 2023 00:32:46.875,2 Oct 2023 00:38:42.378,355.503
2 Oct 2023 00:32:49.571,2 Oct 2023 00:40:48.104,478.533
2 Oct 2023 00:32:49.657,2 Oct 2023 00:38:51.754,362.098
2 Oct 2023 00:33:05.222,2 Oct 2023 00:38:24.882,319.659
2 Oct 2023 00:33:23.164,2 Oct 2023 00:38:08.613,285.449
2 Oct 2023 00:33:55.295,2 Oct 2023 00:37:14.582,199.287
2 Oct 2023 00:33:58.034,2 Oct 2023 00:42:13.373,495.339
2 Oct 2023 00:37:19.458,2 Oct 2023 00:45:22.944,483.487
2 Oct 2023 00:37:27.945,2 Oct 2023 00:41:50.745,262.800
2 Oct 2023 00:38:08.300,2 Oct 2023 00:45:28.419,440.119
2 Oct 2023 00:39:45.726,2 Oct 2023 00:43:34.375,228.649
2 Oct 2023 00:40:24.821,2 Oct 2023 00:48:45.213,500.392
2 Oct 2023 00:42:49.326,2 Oct 2023 00:49:15.103,385.777
2 Oct 2023 00:43:14.454,2 Oct 2023 00:50:52.529,458.075
2 Oct 2023 00:45:49.199,2 Oct 2023 00:54:07.039,497.840
2 Oct 2023 00:48:08.840,2 Oct 2023 00:52:32.881,264.041
2 Oct 2023 00:50:49.723,2 Oct 2023 00:58:06.216,436.493
2 Oct 2023 00:52:41.955,2 Oct 2023 01:00:59.971,498.016
2 Oct 2023 00:52:47.259,2 Oct 2023 01:00:57.365,490.106
2 Oct 2023 00:53:29.591,2 Oct 2023 00:55:38.820,129.229
2 Oct 2023 00:54:12.933,2 Oct 2023 01:01:07.219,414.286
2 Oct 2023 00:54:23.818,2 Oct 2023 01:02:16.711,472.893
2 Oct 2023 00:54:30.509,2 Oct 2023 00:59:54.805,324.296
2 Oct 2023 00:55:55.026,2 Oct 2023 01:03:46.900,471.874
2 Oct 2023 00:56:12.258,2 Oct 2023 01:03:58.125,465.867
2 Oct 2023 00:56:13.797,2 Oct 2023 01:04:12.539,478.743
2 Oct 2023 00:56:19.496,2 Oct 2023 01:04:11.321,471.825
2 Oct 2023 00:56:20.514,2 Oct 2023 01:04:00.822,460.307
2 Oct 2023 00:56:44.185,2 Oct 2023 01:02:04.488,320.303
2 Oct 2023 00:56:50.188,2 Oct 2023 01:04:53.901,483.713
2 Oct 2023 00:57:17.352,2 Oct 2023 01:02:15.747,298.395
2 Oct 2023 00:57:21.842,2 Oct 2023 01:02:02.669,280.827
2 Oct 2023 00:57:21.852,2 Oct 2023 01:02:03.955,282.103
2 Oct 2023 00:57:22.634,2 Oct 2023 01:01:58.506,275.872
2 Oct 2023 00:57:23.956,2 Oct 2023 01:02:17.288,293.332
2 Oct 2023 00:57:27.102,2 Oct 2023 01:02:05.541,278.438
2 Oct 2023 00:57:44.580,2 Oct 2023 01:02:29.864,285.284
2 Oct 2023 00:58:01.498,2 Oct 2023 01:02:38.928,277.430
2 Oct 2023 00:58:13.109,2 Oct 2023 01:05:04.525,411.417
2 Oct 2023 00:58:17.290,2 Oct 2023 01:03:13.998,296.707
2 Oct 2023 00:58:49.164,2 Oct 2023 01:06:54.209,485.045
2 Oct 2023 00:59:13.008,2 Oct 2023 01:07:28.976,495.968
2 Oct 2023 00:59:43.403,2 Oct 2023 01:05:16.378,332.975
2 Oct 2023 01:00:37.676,2 Oct 2023 01:07:04.683,387.007
2 Oct 2023 01:00:54.801,2 Oct 2023 01:03:17.801,143.001
2 Oct 2023 01:01:01.827,2 Oct 2023 01:08:31.142,449.315
2 Oct 2023 01:01:49.916,2 Oct 2023 01:09:33.028,463.111
2 Oct 2023 01:02:01.499,2 Oct 2023 01:06:05.885,244.385
2 Oct 2023 01:08:18.262,2 Oct 2023 01:16:38.470,500.208
2 Oct 2023 01:08:27.017,2 Oct 2023 01:14:05.119,338.101
2 Oct 2023 01:09:19.945,2 Oct 2023 01:16:38.028,438.084
2 Oct 2023 01:10:13.986,2 Oct 2023 01:16:29.731,375.745
2 Oct 2023 01:10:42.925,2 Oct 2023 01:13:43.775,180.850
2 Oct 2023 01:11:00.038,2 Oct 2023 01:12:49.157,109.119
2 Oct 2023 01:14:46.913,2 Oct 2023 01:22:21.390,454.477
2 Oct 2023 01:15:20.785,2 Oct 2023 01:22:45.158,444.373
2 Oct 2023 01:15:36.968,2 Oct 2023 01:17:45.044,128.076
2 Oct 2023 01:16:04.586,2 Oct 2023 01:23:44.160,459.574
2 Oct 2023 01:16:48.436,2 Oct 2023 01:24:43.630,475.193
2 Oct 2023 01:17:14.981,2 Oct 2023 01:24:18.151,423.170
2 Oct 2023 01:17:21.499,2 Oct 2023 01:18:42.530,81.031
2 Oct 2023 01:17:22.428,2 Oct 2023 01:21:32.116,249.689
2 Oct 2023 01:17:51.793,2 Oct 2023 01:25:33.084,461.291
2 Oct 2023 01:18:24.673,2 Oct 2023 01:25:00.660,395.987
2 Oct 2023 01:19:21.397,2 Oct 2023 01:27:19.212,477.814
2 Oct 2023 01:20:48.611,2 Oct 2023 01:28:38.460,469.849
2 Oct 2023 01:24:06.384,2 Oct 2023 01:32:15.832,489.448
2 Oct 2023 01:24:10.253,2 Oct 2023 01:31:48.680,458.427
2 Oct 2023 01:24:59.623,2 Oct 2023 01:30:34.961,335.339
2 Oct 2023 01:27:01.057,2 Oct 2023 01:35:18.619,497.563
2 Oct 2023 01:28:41.199,2 Oct 2023 01:30:05.528,84.329
2 Oct 2023 01:28:48.604,2 Oct 2023 01:33:03.330,254.726
2 Oct 2023 01:30:12.849,2 Oct 2023 01:34:38.693,265.843
2 Oct 2023 01:30:13.607,2 Oct 2023 01:36:23.494,369.887
2 Oct 2023 01:30:17.947,2 Oct 2023 01:35:57.668,339.722
2 Oct 2023 01:32:36.378,2 Oct 2023 01:40:13.570,457.192
2 Oct 2023 01:34:52.812,2 Oct 2023 01:40:11.399,318.587
2 Oct 2023 01:35:54.800,2 Oct 2023 01:39:40.406,225.606
2 Oct 2023 01:39:12.217,2 Oct 2023 01:47:32.423,500.205
2 Oct 2023 01:39:31.490,2 Oct 2023 01:43:07.981,216.491
2 Oct 2023 01:40:04.247,2 Oct 2023 01:46:30.157,385.910
2 Oct 2023 01:40:27.037,2 Oct 2023 01:46:07.813,340.776
2 Oct 2023 01:40:50.607,2 Oct 2023 01:49:07.131,496.523
2 Oct 2023 01:42:33.474,2 Oct 2023 01:50:52.390,498.917
2 Oct 2023 01:42:44.415,2 Oct 2023 01:50:24.986,460.571
2 Oct 2023 01:43:28.692,2 Oct 2023 01:51:20.327,471.635
2 Oct 2023 01:43:56.805,2 Oct 2023 01:52:09.684,492.879
2 Oct 2023 01:44:03.088,2 Oct 2023 01:48:30.032,266.944
2 Oct 2023 01:44:34.827,2 Oct 2023 01:48:26.877,232.050
2 Oct 2023 01:44:51.901,2 Oct 2023 01:52:46.499,474.599
2 Oct 2023 01:44:57.230,2 Oct 2023 01:48:15.275,198.045
2 Oct 2023 01:45:22.655,2 Oct 2023 01:49:35.942,253.287
2 Oct 2023 01:45:25.693,2 Oct 2023 01:53:19.656,473.963
2 Oct 2023 01:45:42.652,2 Oct 2023 01:54:04.854,502.202
2 Oct 2023 01:46:15.515,2 Oct 2023 01:50:55.703,280.188
2 Oct 2023 01:47:04.291,2 Oct 2023 01:55:21.319,497.028
2 Oct 2023 01:48:06.185,2 Oct 2023 01:53:46.936,340.751
2 Oct 2023 01:48:15.257,2 Oct 2023 01:56:32.038,496.782
2 Oct 2023 01:54:57.637,2 Oct 2023 02:02:56.921,479.283
2 Oct 2023 01:55:06.695,2 Oct 2023 01:59:13.097,246.401
2 Oct 2023 01:55:24.391,2 Oct 2023 02:03:31.591,487.200
2 Oct 2023 01:55:45.001,2 Oct 2023 02:03:53.899,488.898
2 Oct 2023 01:56:21.796,2 Oct 2023 02:02:19.607,357.810
2 Oct 2023 01:56:36.375,2 Oct 2023 02:00:15.211,218.835
2 Oct 2023 02:01:13.700,2 Oct 2023 02:06:55.980,342.279
2 Oct 2023 02:02:28.391,2 Oct 2023 02:07:11.414,283.023
2 Oct 2023 02:02:53.116,2 Oct 2023 02:09:08.248,375.132
2 Oct 2023 02:04:10.480,2 Oct 2023 02:08:40.121,269.641
2 Oct 2023 02:04:22.385,2 Oct 2023 02:08:59.573,277.189
2 Oct 2023 02:04:54.664,2 Oct 2023 02:09:37.559,282.895
2 Oct 2023 02:05:52.156,2 Oct 2023 02:10:10.713,258.556
2 Oct 2023 02:06:20.425,2 Oct 2023 02:13:39.397,438.972
2 Oct 2023 02:06:34.619,2 Oct 2023 02:07:27.352,52.733
2 Oct 2023 02:07:04.796,2 Oct 2023 02:12:21.011,316.215
2 Oct 2023 02:08:25.486,2 Oct 2023 02:14:44.556,379.070
2 Oct 2023 02:10:22.392,2 Oct 2023 02:18:33.350,490.958
2 Oct 2023 02:10:32.025,2 Oct 2023 02:18:53.549,501.524
2 Oct 2023 02:12:08.204,2 Oct 2023 02:19:35.630,447.426
2 Oct 2023 02:12:50.519,2 Oct 2023 02:14:58.672,128.152
2 Oct 2023 02:13:43.132,2 Oct 2023 02:21:28.728,465.596
2 Oct 2023 02:14:14.122,2 Oct 2023 02:19:44.487,330.365
2 Oct 2023 02:14:54.863,2 Oct 2023 02:22:45.521,470.658
2 Oct 2023 02:17:26.618,2 Oct 2023 02:23:05.857,339.238
2 Oct 2023 02:18:57.511,2 Oct 2023 02:19:50.346,52.835
2 Oct 2023 02:19:39.118,2 Oct 2023 02:24:54.165,315.047
2 Oct 2023 02:19:39.118,2 Oct 2023 02:24:54.165,315.047
2 Oct 2023 02:20:14.489,2 Oct 2023 02:25:06.842,292.353
2 Oct 2023 02:20:24.524,2 Oct 2023 02:28:09.920,465.397
2 Oct 2023 02:21:15.958,2 Oct 2023 02:27:56.410,400.452
2 Oct 2023 02:21:47.956,2 Oct 2023 02:23:01.025,73.069
2 Oct 2023 02:23:47.148,2 Oct 2023 02:30:20.500,393.352
2 Oct 2023 02:24:49.351,2 Oct 2023 02:31:03.663,374.312
2 Oct 2023 02:25:44.707,2 Oct 2023 02:34:02.517,497.810
2 Oct 2023 02:26:39.059,2 Oct 2023 02:32:05.467,326.408
2 Oct 2023 02:27:42.744,2 Oct 2023 02:35:07.742,444.998
2 Oct 2023 02:29:08.868,2 Oct 2023 02:37:28.900,500.032
2 Oct 2023 02:29:22.513,2 Oct 2023 02:36:19.988,417.475
2 Oct 2023 02:30:26.730,2 Oct 2023 02:38:03.242,456.511
2 Oct 2023 02:30:46.479,2 Oct 2023 02:38:32.124,465.645
2 Oct 2023 02:31:04.198,2 Oct 2023 02:38:38.012,453.813
2 Oct 2023 02:31:13.109,2 Oct 2023 02:39:26.283,493.175
2 Oct 2023 02:31:24.748,2 Oct 2023 02:36:55.458,330.711
2 Oct 2023 02:32:19.206,2 Oct 2023 02:40:41.687,502.481
2 Oct 2023 02:33:11.677,2 Oct 2023 02:38:16.542,304.865
2 Oct 2023 02:33:53.152,2 Oct 2023 02:41:49.395,476.243
2 Oct 2023 02:34:55.729,2 Oct 2023 02:42:51.479,475.750
2 Oct 2023 02:35:15.034,2 Oct 2023 02:40:54.655,339.621
2 Oct 2023 02:37:21.355,2 Oct 2023 02:42:40.017,318.662
2 Oct 2023 02:40:04.774,2 Oct 2023 02:47:42.488,457.714
2 Oct 2023 02:40:57.120,2 Oct 2023 02:44:49.204,232.084
2 Oct 2023 02:41:51.537,2 Oct 2023 02:48:42.171,410.634
2 Oct 2023 02:42:24.794,2 Oct 2023 02:50:03.970,459.175
2 Oct 2023 02:42:44.199,2 Oct 2023 02:49:59.676,435.477
2 Oct 2023 02:42:58.635,2 Oct 2023 02:49:05.788,367.153
2 Oct 2023 02:43:08.468,2 Oct 2023 02:49:11.941,363.473
2 Oct 2023 02:43:08.468,2 Oct 2023 02:49:11.941,363.473
2 Oct 2023 02:44:34.162,2 Oct 2023 02:46:50.464,136.302
2 Oct 2023 02:44:44.398,2 Oct 2023 02:49:20.783,276.385
2 Oct 2023 02:46:42.550,2 Oct 2023 02:53:48.977,426.426
2 Oct 2023 02:48:55.408,2 Oct 2023 02:56:26.016,450.608
2 Oct 2023 02:50:29.963,2 Oct 2023 02:55:44.198,314.235
2 Oct 2023 02:52:22.126,2 Oct 2023 03:00:32.497,490.371
2 Oct 2023 02:56:34.372,2 Oct 2023 03:03:41.913,427.541
2 Oct 2023 02:56:50.391,2 Oct 2023 03:00:30.218,219.827
2 Oct 2023 02:57:12.343,2 Oct 2023 03:05:30.808,498.466
2 Oct 2023 02:57:41.957,2 Oct 2023 03:04:35.260,413.303
2 Oct 2023 02:58:18.550,2 Oct 2023 03:06:23.333,484.783
2 Oct 2023 03:00:06.023,2 Oct 2023 03:06:05.496,359.472
2 Oct 2023 03:00:47.241,2 Oct 2023 03:06:57.094,369.853
2 Oct 2023 03:01:21.772,2 Oct 2023 03:09:19.119,477.347
2 Oct 2023 03:03:50.635,2 Oct 2023 03:08:12.949,262.314
2 Oct 2023 03:04:09.584,2 Oct 2023 03:10:34.285,384.701
2 Oct 2023 03:05:07.532,2 Oct 2023 03:12:56.307,468.775
2 Oct 2023 03:05:07.532,2 Oct 2023 03:12:56.307,468.775
2 Oct 2023 03:06:38.304,2 Oct 2023 03:10:32.832,234.528
2 Oct 2023 03:06:49.395,2 Oct 2023 03:14:43.937,474.541
2 Oct 2023 03:07:08.543,2 Oct 2023 03:12:05.684,297.141
2 Oct 2023 03:07:18.211,2 Oct 2023 03:12:20.438,302.227
2 Oct 2023 03:07:22.399,2 Oct 2023 03:12:03.889,281.490
2 Oct 2023 03:07:35.263,2 Oct 2023 03:15:23.565,468.301
2 Oct 2023 03:07:44.584,2 Oct 2023 03:11:31.220,226.636
2 Oct 2023 03:07:55.309,2 Oct 2023 03:14:56.150,420.841
2 Oct 2023 03:08:24.172,2 Oct 2023 03:14:56.499,392.327
2 Oct 2023 03:08:36.078,2 Oct 2023 03:14:47.710,371.632
2 Oct 2023 03:08:54.080,2 Oct 2023 03:14:34.925,340.845
2 Oct 2023 03:08:58.274,2 Oct 2023 03:14:29.758,331.484
2 Oct 2023 03:09:02.911,2 Oct 2023 03:14:39.120,336.209
2 Oct 2023 03:09:06.721,2 Oct 2023 03:14:35.150,328.429
2 Oct 2023 03:09:07.862,2 Oct 2023 03:14:35.291,327.429
2 Oct 2023 03:09:11.155,2 Oct 2023 03:14:36.370,325.215
2 Oct 2023 03:09:27.356,2 Oct 2023 03:13:58.476,271.120
2 Oct 2023 03:09:33.011,2 Oct 2023 03:17:42.794,489.783
2 Oct 2023 03:10:25.934,2 Oct 2023 03:18:34.003,488.068
2 Oct 2023 03:12:18.328,2 Oct 2023 03:20:25.320,486.992
2 Oct 2023 03:13:08.442,2 Oct 2023 03:17:41.732,273.290
2 Oct 2023 03:15:48.996,2 Oct 2023 03:19:32.766,223.770
2 Oct 2023 03:15:54.197,2 Oct 2023 03:24:07.822,493.625
2 Oct 2023 03:16:20.198,2 Oct 2023 03:21:41.595,321.397
2 Oct 2023 03:16:44.555,2 Oct 2023 03:24:51.761,487.206
2 Oct 2023 03:17:08.896,2 Oct 2023 03:25:26.479,497.582
2 Oct 2023 03:18:23.503,2 Oct 2023 03:25:42.770,439.267
2 Oct 2023 03:18:37.005,2 Oct 2023 03:24:22.076,345.071
2 Oct 2023 03:18:56.590,2 Oct 2023 03:27:19.122,502.532
2 Oct 2023 03:21:15.984,2 Oct 2023 03:28:08.547,412.564
2 Oct 2023 03:21:58.214,2 Oct 2023 03:28:22.711,384.498
2 Oct 2023 03:22:14.983,2 Oct 2023 03:28:09.220,354.237
2 Oct 2023 03:22:30.504,2 Oct 2023 03:30:31.611,481.108
2 Oct 2023 03:25:26.211,2 Oct 2023 03:33:11.741,465.530
2 Oct 2023 03:26:22.924,2 Oct 2023 03:34:28.131,485.208
2 Oct 2023 03:27:16.709,2 Oct 2023 03:33:59.855,403.146
2 Oct 2023 03:28:31.097,2 Oct 2023 03:36:37.932,486.835
2 Oct 2023 03:28:31.097,2 Oct 2023 03:36:37.932,486.835
2 Oct 2023 03:28:46.155,2 Oct 2023 03:37:02.322,496.166
2 Oct 2023 03:28:50.913,2 Oct 2023 03:32:22.887,211.973
2 Oct 2023 03:29:40.325,2 Oct 2023 03:33:12.464,212.139
2 Oct 2023 03:29:45.206,2 Oct 2023 03:36:38.055,412.849
2 Oct 2023 03:30:49.590,2 Oct 2023 03:36:06.579,316.989
2 Oct 2023 03:31:20.645,2 Oct 2023 03:34:38.239,197.594
2 Oct 2023 03:32:15.092,2 Oct 2023 03:38:32.857,377.765
2 Oct 2023 03:32:23.626,2 Oct 2023 03:39:02.766,399.140
2 Oct 2023 03:32:26.452,2 Oct 2023 03:39:02.643,396.191
2 Oct 2023 03:32:27.430,2 Oct 2023 03:39:02.780,395.350
2 Oct 2023 03:32:30.580,2 Oct 2023 03:39:06.835,396.254
2 Oct 2023 03:32:35.071,2 Oct 2023 03:39:00.198,385.127
2 Oct 2023 03:32:35.864,2 Oct 2023 03:33:33.745,57.881
2 Oct 2023 03:32:38.543,2 Oct 2023 03:39:05.468,386.925
2 Oct 2023 03:32:41.117,2 Oct 2023 03:40:25.473,464.356
2 Oct 2023 03:32:55.579,2 Oct 2023 03:39:22.298,386.718
2 Oct 2023 03:33:08.536,2 Oct 2023 03:39:35.954,387.418
2 Oct 2023 03:33:41.951,2 Oct 2023 03:39:50.800,368.850
2 Oct 2023 03:34:20.635,2 Oct 2023 03:41:29.980,429.345
2 Oct 2023 03:34:58.498,2 Oct 2023 03:43:15.772,497.274
2 Oct 2023 03:37:03.906,2 Oct 2023 03:43:06.179,362.273
2 Oct 2023 03:37:33.381,2 Oct 2023 03:42:20.973,287.592
2 Oct 2023 03:37:46.435,2 Oct 2023 03:42:48.445,302.010
2 Oct 2023 03:39:44.068,2 Oct 2023 03:46:24.959,400.891
2 Oct 2023 03:42:25.000,2 Oct 2023 03:50:39.482,494.481
2 Oct 2023 03:43:57.395,2 Oct 2023 03:52:11.939,494.544
2 Oct 2023 03:46:00.485,2 Oct 2023 03:51:51.330,350.845
2 Oct 2023 03:46:13.712,2 Oct 2023 03:52:12.806,359.093
2 Oct 2023 03:46:41.778,2 Oct 2023 03:49:27.969,166.191
2 Oct 2023 03:49:05.831,2 Oct 2023 03:56:36.364,450.533
2 Oct 2023 03:49:16.880,2 Oct 2023 03:54:45.698,328.818
