41.37638;50.08255;;
41.34105;50.07122;;
41.33001;50.0457;;
41.31676;50.04286;;
41.30131;50.02159;;
41.19974;50.00598;;
41.07608;49.92502;;
41.03855;49.86243;;
41.04517;49.80974;;
41.02309;49.80261;;
40.91931;49.6999;;
40.79566;49.69133;;
40.77358;49.6699;;
40.68746;49.66275;;
40.65434;49.67418;;
40.63668;49.65274;;
40.64551;49.63273;;
40.59031;49.62701;;
40.5594;49.58408;;
40.46003;49.57119;;
40.38717;49.58408;;
40.28339;49.62558;;
40.1774;49.63702;;
40.13912;49.61484;;
40.14286;49.60029;;
40.17282;49.56752;;
40.03803;49.52258;;
40.04178;49.5007;;
40.02867;49.4557;;
40.04926;49.44109;;
40.06424;49.41674;;
40.11104;49.3875;;
40.1672;49.37044;;
40.17469;49.35703;;
40.19715;49.33996;;
40.18592;49.30091;;
40.18592;49.28504;;
40.21774;49.26306;;
40.2271;49.25084;;
40.19154;49.24106;;
40.13725;49.24228;;
40.1204;49.22762;;
40.08483;49.19337;;
40.03429;49.18236;;
39.99498;49.14931;;
39.9392;49.08191;;
39.94249;49.05712;;
39.79609;49.06035;;
39.67107;49.04418;;
39.67107;48.9978;;
39.69739;49.00535;;
39.72535;48.97729;;
39.78293;48.91571;;
39.82715;48.88617;;
39.98892;48.87053;;
40.05077;48.91276;;
40.07218;48.87522;;
39.97464;48.79693;;
39.88186;48.82513;;
39.79384;48.84392;;
39.73436;48.74989;;
39.71295;48.69496;;
39.70106;48.6494;;
39.66299;48.61167;;
39.68203;48.59436;;
39.78432;48.59908;;
39.85094;48.57548;;
39.86283;48.50617;;
39.83101;48.46679;;
39.93281;48.38104;;
39.83884;48.33161;;
39.90149;48.27692;;
39.98371;48.30557;;
40.01112;48.23521;;
39.93673;48.22477;;
39.92107;48.1778;;
39.84667;48.07849;;
39.87408;48.04447;;
39.76837;48.04447;;
39.81927;47.98685;;
39.78011;47.88455;;
39.75662;47.83989;;
39.54127;47.82938;;
39.46688;47.8504;;
39.42381;47.82938;;
39.38466;47.86879;;
39.25153;47.86616;;
39.10275;47.84777;;
39.05577;47.86879;;
38.88349;47.86879;;
38.81693;47.84252;;
38.79343;47.80571;;
38.7856;47.76099;;
38.77386;47.69515;;
38.73862;47.69515;;
38.67989;47.68724;;
38.64856;47.66088;;
38.58983;47.64505;;
38.45671;47.64505;;
38.43713;47.61603;;
38.35883;47.61603;;
38.34974;47.58498;;
38.31063;47.57794;;
38.29499;47.54628;;
38.28195;47.50579;;
38.29238;47.4776;;
38.29499;47.39472;;
38.28717;47.38413;;
38.26631;47.37177;;
38.22981;47.33998;;
38.21417;47.30994;;
38.3367;47.29933;;
38.32106;47.26396;;
38.2976;47.25688;;
38.28717;47.23919;;
38.23242;47.23742;;
38.24093;47.21688;;
38.23426;47.20205;;
